Material|ASIN|Product-url|AI-reviews
8903287027345|B0CQNWM29D|https://www.amazon.in/dp/B0CQNWM29D?th=1#customerReviews|No AI-review summary
8903287022494|B0CQNZC5GS|https://www.amazon.in/dp/B0CQNZC5GS?th=1#customerReviews|Customers find the washing machine to be of good quality, sturdy, and appreciate its features and ease of use, with one customer noting it explains features without hurry or irritation. They consider it good value for money and like its washing performance, with one mentioning it cleans blankets nicely. The functionality receives mixed feedback - while some say it works well, others report it stopped working after just 8 days. The noise level also gets mixed reviews, with some finding it low while others report weird sounds. Installation experiences are negative, with customers describing the process as disheartening.
8903287201196|B0CWXKQG5M|https://www.amazon.in/dp/B0CWXKQG5M?th=1#customerReviews|No AI-review summary
8903287207525|B0CWXL8JX3|https://www.amazon.in/dp/B0CWXL8JX3?th=1#customerReviews|No AI-review summary
8903287206719|B0CWXLPWS2|https://www.amazon.in/dp/B0CWXLPWS2?th=1#customerReviews|No AI-review summary
8903287200984|B0CWXPBNK1|https://www.amazon.in/dp/B0CWXPBNK1?th=1#customerReviews|No AI-review summary
8903287207037|B0CWXQL45H|https://www.amazon.in/dp/B0CWXQL45H?th=1#customerReviews|No AI-review summary
8903287206634|B0CWXVSNQX|https://www.amazon.in/dp/B0CWXVSNQX?th=1#customerReviews|No AI-review summary
8903287207242|B0CWXZNBHC|https://www.amazon.in/dp/B0CWXZNBHC?th=1#customerReviews|No AI-review summary
8903287710957|B0CZRJ3MRZ|https://www.amazon.in/dp/B0CZRJ3MRZ?th=1#customerReviews|Customers find the refrigerator to be well-built and appreciate its quick cooling capabilities, with one noting it freezes ice quickly. The appliance performs impressively, operates quietly, and customers consider it good value for money, with one mentioning it saves on electricity bills. They like its design and energy efficiency, with one customer noting it consumes only 125 units per year. The storage capacity receives mixed feedback.
8903287710940|B0CZRJ594C|https://www.amazon.in/dp/B0CZRJ594C?th=1#customerReviews|No AI-review summary
8903287710971|B0CZRJM64S|https://www.amazon.in/dp/B0CZRJM64S?th=1#customerReviews|Customers find the refrigerator to be good value for money and appreciate its fast cooling speed and adequate storage capacity for daily use. The functionality receives positive feedback, with one customer noting its premium appearance. The build quality receives mixed reviews, with several customers reporting poor construction, while opinions on noise level are divided, with some finding it very noisy.
8903287711381|B0CZRJRMWT|https://www.amazon.in/dp/B0CZRJRMWT?th=1#customerReviews|No AI-review summary
8903287711374|B0CZRMDVG6|https://www.amazon.in/dp/B0CZRMDVG6?th=1#customerReviews|Customers find this refrigerator offers good value for money and praise its build quality. They appreciate its spacious capacity and excellent cooling efficiency, with one customer noting how the double door feature helps maintain ideal temperatures.
8903287711367|B0D11TMFZ4|https://www.amazon.in/dp/B0D11TMFZ4?th=1#customerReviews|Customers find the refrigerator to be good value for money and appreciate its fast cooling speed and adequate storage capacity for daily use. The functionality receives positive feedback, with one customer noting its premium appearance. The build quality receives mixed reviews, with several customers reporting poor construction, while opinions on noise level are divided, with some finding it very noisy.
8903287711350|B0D11V1LW9|https://www.amazon.in/dp/B0D11V1LW9?th=1#customerReviews|Customers find the refrigerator to be well-built and appreciate its quick cooling capabilities, with one noting it freezes ice quickly. The appliance performs impressively, operates quietly, and customers consider it good value for money, with one mentioning it saves on electricity bills. They like its design and energy efficiency, with one customer noting it consumes only 125 units per year. The storage capacity receives mixed feedback.
8903287710926|B0D14KWRT1|https://www.amazon.in/dp/B0D14KWRT1?th=1#customerReviews|No AI-review summary
8903287710933|B0D14KYW34|https://www.amazon.in/dp/B0D14KYW34?th=1#customerReviews|No AI-review summary
8903287711527|B0D2QXJSNB|https://www.amazon.in/dp/B0D2QXJSNB?th=1#customerReviews|Customers find the refrigerator to be good value for money and appreciate its fast cooling speed and adequate storage capacity for daily use. The functionality receives positive feedback, with one customer noting its premium appearance. The build quality receives mixed reviews, with several customers reporting poor construction, while opinions on noise level are divided, with some finding it very noisy.
8903287040290|B0D7PZ4HW2|https://www.amazon.in/dp/B0D7PZ4HW2?th=1#customerReviews|No AI-review summary
8903287710612|B0CZRJQXB7|https://www.amazon.in/dp/B0CZRJQXB7?th=1#customerReviews|No AI-review summary
8903287031328|B0D8HX97BY|https://www.amazon.in/dp/B0D8HX97BY?th=1#customerReviews|Customers find the washing machine to be of good quality, sturdy, and easy to use, with better washing performance compared to other models. Moreover, they consider it good value for money. However, the noise level receives mixed feedback - while some report no vibrations compared to older models, others complain about high noise levels. Additionally, installation experiences are mixed, with some finding it good while others report installation issues.
8903287031335|B0D7CN1KHY|https://www.amazon.in/dp/B0D7CN1KHY?th=1#customerReviews|No AI-review summary
8903287031427|B0D8HYQDQG|https://www.amazon.in/dp/B0D8HYQDQG?th=1#customerReviews|Customers find the washing machine performs well and is easy to use and install, with good value for money. The wash quality is acceptable, and they appreciate its performance. However, the functionality and noise level receive mixed feedback - while some say it works well, others report it stops working, and while some note it runs silently, others mention high noise levels during operation. Additionally, customers report issues with water leakage from the bottom.
8903287026881|B0D8HWVMDY|https://www.amazon.in/dp/B0D8HWVMDY?th=1#customerReviews|No AI-review summary
8903287031458|B0D7CPNWSN|https://www.amazon.in/dp/B0D7CPNWSN?th=1#customerReviews|Customers find this washing machine to be of good quality, with advanced wash programs and effective cleaning capabilities. They appreciate its value for money, user-friendly features, and silent operation, with one customer noting its pindrop silence during spinning. The performance receives positive feedback, though installation experiences are mixed. Several customers report issues with vibration during operation.
8903287030130|B0D8TMCFTV|https://www.amazon.in/dp/B0D8TMCFTV?th=1#customerReviews|No AI-review summary
8903287031410|B0D8HWGKWT|https://www.amazon.in/dp/B0D8HWGKWT?th=1#customerReviews|Customers find the washing machine to be of good quality, sturdy, and easy to use, with better washing performance compared to other models. Moreover, they consider it good value for money. However, the noise level receives mixed feedback - while some report no vibrations compared to older models, others complain about high noise levels. Additionally, installation experiences are mixed, with some finding it good while others report installation issues.
8903287031854|B0D8J25QM6|https://www.amazon.in/dp/B0D8J25QM6?th=1#customerReviews|No AI-review summary
8903287032288|B0D8L9RCK7|https://www.amazon.in/dp/B0D8L9RCK7?th=1#customerReviews|Customers find the washing machine to be of good quality, easy to use, and consider it a complete value for money. However, the washability receives mixed feedback, with some saying it's pretty good while others report it doesn't clean clothes properly. Moreover, the noise level and functionality also get mixed reviews - while some say it's quiet, others note it vibrates a lot during operation, and while some report proper performance, others mention issues with malfunctioning features. Additionally, the water quality aspect is concerning, with reports of water overflowing and filling entire houses, and customers express disappointment with the installation service.
8903287032134|B0D8LCKY99|https://www.amazon.in/dp/B0D8LCKY99?th=1#customerReviews|Customers find the washing machine to be of good quality, easy to use, and consider it a complete value for money. However, the washability receives mixed feedback, with some saying it's pretty good while others report it doesn't clean clothes properly. Moreover, the noise level and functionality also get mixed reviews - while some say it's quiet, others note it vibrates a lot during operation, and while some report proper performance, others mention issues with malfunctioning features. Additionally, the water quality aspect is concerning, with reports of water overflowing and filling entire houses, and customers express disappointment with the installation service.
8903287027734|B0D8LGCYZD|https://www.amazon.in/dp/B0D8LGCYZD?th=1#customerReviews|Customers find the washing machine to be of good quality, easy to use, and consider it a complete value for money. However, the washability receives mixed feedback, with some saying it's pretty good while others report it doesn't clean clothes properly. Moreover, the noise level and functionality also get mixed reviews - while some say it's quiet, others note it vibrates a lot during operation, and while some report proper performance, others mention issues with malfunctioning features. Additionally, the water quality aspect is concerning, with reports of water overflowing and filling entire houses, and customers express disappointment with the installation service.
8903287711510|B0D93QG7VC|https://www.amazon.in/dp/B0D93QG7VC?th=1#customerReviews|No AI-review summary
8903287040313|B0D7PWGS5S|https://www.amazon.in/dp/B0D7PWGS5S?th=1#customerReviews|No AI-review summary
8903287031892|B0DCNVBFCL|https://www.amazon.in/dp/B0DCNVBFCL?th=1#customerReviews|Customers find the washing machine to be of good quality, sturdy, and easy to use, with better washing performance compared to other models. Moreover, they consider it good value for money. However, the noise level receives mixed feedback - while some report no vibrations compared to older models, others complain about high noise levels. Additionally, installation experiences are mixed, with some finding it good while others report installation issues.
8903287026829|B0DFLWDPV4|https://www.amazon.in/dp/B0DFLWDPV4?th=1#customerReviews|Customers find this washing machine to be a great value for money with good build quality and ease of use. They appreciate its customization options, with one customer noting the flexibility to change temperature and delay settings. The wash quality and functionality receive mixed feedback - while some say it washes nicely, others report issues with the 30-minute quick wash cycle, and while some say it works well, others say it doesn't work at all. The noise level is also mixed, with some finding it very quiet while others report high noise levels.
8903287031359|B0DFLWL16S|https://www.amazon.in/dp/B0DFLWL16S?th=1#customerReviews|Customers find the washing machine to be of good quality, with various wash programs and superb cleaning capabilities, and consider it good value for money. They appreciate its ease of use and low noise level, though some report high noise levels. The spin functionality and water leakage receive negative feedback, with customers reporting technical issues and water not draining properly. Installation experiences are also poor, taking up to 30 minutes or more.
8903287031380|B0DFLL8FND|https://www.amazon.in/dp/B0DFLL8FND?th=1#customerReviews|Customers find this washing machine to be a great value for money with good build quality and ease of use. They appreciate its customization options, with one customer noting the flexibility to change temperature and delay settings. The wash quality and functionality receive mixed feedback - while some say it washes nicely, others report issues with the 30-minute quick wash cycle, and while some say it works well, others say it doesn't work at all. The noise level is also mixed, with some finding it very quiet while others report high noise levels.
8903287711978|B0DFC6N1CS|https://www.amazon.in/dp/B0DFC6N1CS?th=1#customerReviews|Customers find the refrigerator to be well-built and appreciate its quick cooling capabilities, with one noting it freezes ice quickly. The appliance performs impressively, operates quietly, and customers consider it good value for money, with one mentioning it saves on electricity bills. They like its design and energy efficiency, with one customer noting it consumes only 125 units per year. The storage capacity receives mixed feedback.
8903287031342|B0DFLT2Q9W|https://www.amazon.in/dp/B0DFLT2Q9W?th=1#customerReviews|Customers find the washing machine to be of good build quality, easy to operate, and consider it an absolute value for money. The wash quality receives mixed feedback - while some say it works superbly well, others report it takes too much time and doesn't clean clothes properly. The noise level is also mixed, with some finding it low while others complain about crackling noises during spinning. Installation experiences are mixed, with some praising the installation team while others report poor service. The size receives mixed reviews, with some finding it suitable for small families while others say it's too small.
8903287040450|B0D7Q26B42|https://www.amazon.in/dp/B0D7Q26B42?th=1#customerReviews|No AI-review summary
8903287712241|B0DRNZN5RB|https://www.amazon.in/dp/B0DRNZN5RB?th=1#customerReviews|No AI-review summary
8903287033247|B0DFLWDPV4|https://www.amazon.in/dp/B0DFLWDPV4?th=1#customerReviews|Customers find this washing machine to be a great value for money with good build quality and ease of use. They appreciate its customization options, with one customer noting the flexibility to change temperature and delay settings. The wash quality and functionality receive mixed feedback - while some say it washes nicely, others report issues with the 30-minute quick wash cycle, and while some say it works well, others say it doesn't work at all. The noise level is also mixed, with some finding it very quiet while others report high noise levels.
8903287033223|B0DFLL8FND|https://www.amazon.in/dp/B0DFLL8FND?th=1#customerReviews|Customers find this washing machine to be a great value for money with good build quality and ease of use. They appreciate its customization options, with one customer noting the flexibility to change temperature and delay settings. The wash quality and functionality receive mixed feedback - while some say it washes nicely, others report issues with the 30-minute quick wash cycle, and while some say it works well, others say it doesn't work at all. The noise level is also mixed, with some finding it very quiet while others report high noise levels.
8903287040474|B0DWXFB3Y4|https://www.amazon.in/dp/B0DWXFB3Y4?th=1#customerReviews|No AI-review summary
8903287712265|B0DRNYLJP1|https://www.amazon.in/dp/B0DRNYLJP1?th=1#customerReviews|Customers find this refrigerator offers good value for money and praise its build quality. They appreciate its spacious capacity and excellent cooling efficiency, with one customer noting how the double door feature helps maintain ideal temperatures.
8903287210419|B0DW41Q1ZD|https://www.amazon.in/dp/B0DW41Q1ZD?th=1#customerReviews|Customers find the air conditioner's cooling efficiency superb.
8903287033094|B0DSLHH97S|https://www.amazon.in/dp/B0DSLHH97S?th=1#customerReviews|No AI-review summary
8903287032653|B0DSLKCQ7Q|https://www.amazon.in/dp/B0DSLKCQ7Q?th=1#customerReviews|No AI-review summary
8903287032530|B0DSLK95H1|https://www.amazon.in/dp/B0DSLK95H1?th=1#customerReviews|No AI-review summary
8903287027833|B0DSLLJKPB|https://www.amazon.in/dp/B0DSLLJKPB?th=1#customerReviews|No AI-review summary
8903287040306|B0D7PZW9T1|https://www.amazon.in/dp/B0D7PZW9T1?th=1#customerReviews|No AI-review summary
8903287711701|B0DK4WYJ4J|https://www.amazon.in/dp/B0DK4WYJ4J?th=1#customerReviews|No AI-review summary
8903287712166|B0DK4VRWLV|https://www.amazon.in/dp/B0DK4VRWLV?th=1#customerReviews|No AI-review summary
8903287210457|B0DTHXHNVV|https://www.amazon.in/dp/B0DTHXHNVV?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287210464|B0DTHXHNVV|https://www.amazon.in/dp/B0DTHXHNVV?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287209819|B0DTHXBYNQ|https://www.amazon.in/dp/B0DTHXBYNQ?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287209826|B0DTHXBYNQ|https://www.amazon.in/dp/B0DTHXBYNQ?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287210495|B0DTHXJMHL|https://www.amazon.in/dp/B0DTHXJMHL?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287210501|B0DTHXJMHL|https://www.amazon.in/dp/B0DTHXJMHL?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287208911|B0DTHZCVCY|https://www.amazon.in/dp/B0DTHZCVCY?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287208928|B0DTHZCVCY|https://www.amazon.in/dp/B0DTHZCVCY?th=1#customerReviews|Customers find this air conditioner to be the best in its class with good cooling efficiency, with one mentioning its 5210w capacity, and they appreciate its appearance and energy efficiency. Installation experiences are mixed, with some receiving prompt service while others report incomplete installations. The noise level and value for money receive mixed feedback, with some finding it low-noise and good value, while others find it slightly noisy and costly. The AC functionality is also mixed, with some saying it works well while others report it not working properly.
8903287209239|B0DTJ1YLRR|https://www.amazon.in/dp/B0DTJ1YLRR?th=1#customerReviews|Customers find the air conditioner's cooling efficiency superb.
8903287209246|B0DTJ1YLRR|https://www.amazon.in/dp/B0DTJ1YLRR?th=1#customerReviews|Customers find the air conditioner's cooling efficiency superb.
8903287210358|B0DTHV6QX6|https://www.amazon.in/dp/B0DTHV6QX6?th=1#customerReviews|Customers find the air conditioner's cooling efficiency superb.
8903287210365|B0DTHV6QX6|https://www.amazon.in/dp/B0DTHV6QX6?th=1#customerReviews|Customers find the air conditioner's cooling efficiency superb.
8903287210426|B0DW41Q1ZD|https://www.amazon.in/dp/B0DW41Q1ZD?th=1#customerReviews|Customers find the air conditioner's cooling efficiency superb.
8903287033322|B0DCNVBFCL|https://www.amazon.in/dp/B0DCNVBFCL?th=1#customerReviews|Customers find the washing machine to be of good quality, sturdy, and easy to use, with better washing performance compared to other models. Moreover, they consider it good value for money. However, the noise level receives mixed feedback - while some report no vibrations compared to older models, others complain about high noise levels. Additionally, installation experiences are mixed, with some finding it good while others report installation issues.
8903287033391|B0D8HWGKWT|https://www.amazon.in/dp/B0D8HWGKWT?th=1#customerReviews|Customers find the washing machine to be of good quality, sturdy, and easy to use, with better washing performance compared to other models. Moreover, they consider it good value for money. However, the noise level receives mixed feedback - while some report no vibrations compared to older models, others complain about high noise levels. Additionally, installation experiences are mixed, with some finding it good while others report installation issues.
8903287033148|B0DFLT2Q9W|https://www.amazon.in/dp/B0DFLT2Q9W?th=1#customerReviews|Customers find the washing machine to be of good build quality, easy to operate, and consider it an absolute value for money. The wash quality receives mixed feedback - while some say it works superbly well, others report it takes too much time and doesn't clean clothes properly. The noise level is also mixed, with some finding it low while others complain about crackling noises during spinning. Installation experiences are mixed, with some praising the installation team while others report poor service. The size receives mixed reviews, with some finding it suitable for small families while others say it's too small.
8903287033384|B0D8HWVMDY|https://www.amazon.in/dp/B0D8HWVMDY?th=1#customerReviews|No AI-review summary
8903287033452|B0D7CPNWSN|https://www.amazon.in/dp/B0D7CPNWSN?th=1#customerReviews|Customers find this washing machine to be of good quality, with advanced wash programs and effective cleaning capabilities. They appreciate its value for money, user-friendly features, and silent operation, with one customer noting its pindrop silence during spinning. The performance receives positive feedback, though installation experiences are mixed. Several customers report issues with vibration during operation.
8903287033308|B0D8HYQDQG|https://www.amazon.in/dp/B0D8HYQDQG?th=1#customerReviews|Customers find the washing machine performs well and is easy to use and install, with good value for money. The wash quality is acceptable, and they appreciate its performance. However, the functionality and noise level receive mixed feedback - while some say it works well, others report it stops working, and while some note it runs silently, others mention high noise levels during operation. Additionally, customers report issues with water leakage from the bottom.
8903287033636|B0D8HX97BY|https://www.amazon.in/dp/B0D8HX97BY?th=1#customerReviews|Customers find the washing machine to be of good quality, sturdy, and easy to use, with better washing performance compared to other models. Moreover, they consider it good value for money. However, the noise level receives mixed feedback - while some report no vibrations compared to older models, others complain about high noise levels. Additionally, installation experiences are mixed, with some finding it good while others report installation issues.
8903287712326|B0DZ6XRLZ7|https://www.amazon.in/dp/B0DZ6XRLZ7?th=1#customerReviews|No AI-review summary
